A.1	983166	0
A.1	1809885	0
A.1	1962735	0
A.1	1948449	1
A.1	2397049	0
A.1	1330975	0
A.1	2496427	1
A.1	1364155	0
A.1	850529	0
A.1	845957	1
A.1	2068335	0
A.1	1414301	1
A.1	1315976	0
A.1	2241643	1
A.1	1566303	1
A.1	2448252	0
A.1	1666763	0
A.1	2481277	0
A.1	940583	0
A.1	2440001	0
A.1	2239304	0
A.1	557959	0
A.1	2854706	1
A.1	319779	0
A.1	1780172	0
A.1	2580546	0
A.1	1061195	0
A.1	1729543	0
A.1	1602632	0
A.1	2587800	0
A.1	106802	0
A.1	2027977	0
A.1	1538390	0
A.1	2787035	0
A.1	1975387	1
A.1	1240536	0
A.1	999677	0
A.1	76170	0
A.1	2976095	0
A.1	808397	0
A.1	167356	0
A.1	845977	0
A.1	76941	0
A.1	2257070	1
A.1	3007880	0
A.1	2195450	0
A.1	2593471	0
A.1	2211373	0
A.1	1707501	2
A.1	1048987	0
A.1	887052	0
A.1	242136	0
A.1	2729943	0
A.1	671239	0
A.1	2417409	0
A.1	299062	0
A.1	880089	0
A.1	621523	1
A.1	2420289	0
A.1	2461942	0
A.1	2933294	0
A.1	890910	0
A.1	2343955	1
A.1	848674	2
A.1	2771765	0
A.1	2555700	0
A.1	1566121	1
A.1	673350	0
A.1	2766876	0
A.1	2027826	0
A.1	513892	0
A.1	2647410	0
A.1	1624784	0
A.1	2903116	1
A.1	2304948	0
A.1	107839	0
A.1	2916467	1
A.1	566568	0
A.1	1755265	0
A.1	2070209	0
A.1	425588	1
A.1	1988328	0
A.1	1209788	2
A.1	2759771	2
A.1	323164	0
A.1	1359994	0
A.1	1877455	2
A.1	964684	0
A.1	205093	1
A.1	1448766	0
A.1	2343982	1
A.1	2124430	0
A.1	3025269	0
A.1	2969134	0
A.1	2124254	0
A.1	2605853	0
A.1	3037381	1
A.1	1876342	1
A.1	2491310	0
A.10	1528828	0
A.10	564369	0
A.10	2739768	0
A.10	2952763	0
A.10	116341	0
A.10	15477	0
A.10	1681721	0
A.10	1113836	0
A.10	1334815	0
A.10	2621185	0
A.10	1021560	0
A.10	428569	0
A.10	2217019	0
A.10	1719276	0
A.10	269850	0
A.10	423612	0
A.10	416787	0
A.10	423544	0
A.10	378811	0
A.10	1309599	0
A.10	2312536	0
A.10	2256222	0
A.10	707018	0
A.10	1729553	0
A.10	188931	0
A.10	2411095	0
A.10	2908286	0
A.10	3056117	0
A.10	395073	0
A.10	533748	0
A.10	9456	0
A.10	538744	0
A.10	1958609	0
A.10	3042389	0
A.10	2936875	0
A.10	474836	0
A.10	376950	0
A.10	749898	2
A.10	1109205	0
A.10	2552301	0
A.10	2812008	0
A.10	1773441	0
A.10	708635	0
A.10	2618238	0
A.10	1101541	0
A.10	808693	0
A.10	803957	0
A.10	419722	0
A.10	2895010	0
A.10	425004	0
A.10	468071	0
A.10	5257	0
A.10	858247	0
A.10	398093	0
A.10	245249	0
A.10	423545	0
A.10	1334801	0
A.10	2791423	0
A.10	2802808	0
A.10	378801	1
A.10	886913	0
A.10	106437	0
A.10	452032	0
A.10	2506073	0
A.10	1684001	0
A.10	1957899	0
A.10	2919751	1
A.10	248248	0
A.10	1791841	1
A.10	1043989	0
A.10	288723	0
A.10	793609	3
A.10	1618268	0
A.10	794275	0
A.10	300847	0
A.10	102664	1
A.10	383922	0
A.10	2404763	0
A.10	1812362	0
A.10	328403	0
A.10	750826	1
A.10	200193	0
A.10	317617	0
A.10	2598733	0
A.10	608565	0
A.10	2480156	3
A.10	347649	1
A.10	2508863	0
A.10	1864969	0
A.10	688532	0
A.10	1574246	0
A.10	104469	1
A.10	2822881	1
A.10	1106020	1
A.10	832992	1
A.10	1275877	0
A.10	836621	0
A.10	1269403	0
A.10	1029154	0
A.10	1776269	1
A.10	2468072	0
A.10	160114	1
A.10	1096540	0
A.10	2231298	0
A.10	1151680	0
A.10	406257	0
A.10	451460	0
A.10	2897532	0
A.10	159757	0
A.10	1036810	1
A.10	486009	0
A.10	2864939	0
A.10	2411145	0
A.10	1759542	0
A.10	105114	0
A.10	3014852	0
A.10	1664022	0
A.10	99618	1
A.10	1874915	0
A.10	1155231	0
A.10	692484	0
A.10	1180533	0
A.10	159852	0
A.10	913346	0
A.10	130443	1
A.10	538753	0
A.10	2411092	1
A.10	2323406	0
A.10	2588513	0
A.10	262810	0
A.10	380537	1
A.10	2801603	0
A.10	369436	0
A.10	426082	0
A.10	2869711	0
A.10	1479906	0
A.10	108176	0
A.10	1525359	0
A.10	2175161	1
A.10	41848	1
A.10	2289025	0
A.10	2338993	1
A.10	2447256	0
A.10	308365	0
A.10	2723543	0
A.10	884059	0
A.10	348759	1
A.10	602832	0
A.10	2390698	0
A.10	2850141	0
A.10	484644	0
A.10	1972891	0
A.10	2692100	0
A.10	2372334	0
A.10	2733981	0
A.10	583477	0
A.10	1096071	1
A.10	2746592	0
A.10	37090	0
A.10	6680	0
A.10	2546402	0
A.10	893020	0
A.10	1839203	0
A.10	2796594	0
A.10	414315	0
A.10	1793082	0
A.10	1334799	0
A.10	382975	0
A.10	1984750	0
A.10	2459618	0
A.10	2731688	0
A.10	5322	0
A.10	104462	1
A.10	556909	0
A.10	1400974	0
A.10	2074121	0
A.10	459563	0
A.10	1316562	0
A.10	594681	0
A.10	578236	0
A.10	430775	0
A.10	1404499	0
A.10	1040430	0
A.10	1702424	0
A.10	423609	0
A.10	1608768	0
A.10	2639788	0
A.10	309815	0
A.10	794038	3
A.10	2046833	0
A.10	1790631	0
A.10	1594271	0
A.10	1429516	0
A.10	2610328	0
A.10	1928319	0
A.10	240029	0
A.10	556055	0
A.10	1625943	0
A.10	2076403	1
A.10	358364	0
A.10	2080520	0
A.10	282134	0
A.10	1600231	0
A.10	1821535	1
A.10	814736	0
A.10	2292514	0
A.10	314228	0
A.10	819301	0
A.10	1411464	0
A.10	1318580	0
A.10	931633	1
A.10	2452965	0
A.10	2163442	0
A.10	2508885	0
A.10	2248317	0
A.10	2584497	0
A.10	1314939	0
A.10	194199	0
A.10	1577237	1
A.10	1792031	0
A.10	2588461	0
A.10	1902049	0
A.10	39232	0
A.10	2882175	0
A.10	1426362	0
A.10	1038886	0
A.10	2092887	1
A.10	794311	0
A.10	95285	0
A.10	850088	0
A.10	77507	0
A.10	2969664	1
A.10	104678	1
A.10	2222682	0
A.10	1447908	0
A.10	293487	0
A.10	1293970	0
A.10	2435838	0
A.10	1744399	0
A.10	764871	1
A.10	1732647	1
A.10	386138	0
A.10	1036796	0
A.10	1380053	0
A.10	1890735	0
A.10	1800723	0
A.10	390841	0
A.10	465179	0
A.10	1106044	0
A.10	1756950	0
A.10	188830	0
A.10	1816446	0
A.10	2514345	0
A.10	1175145	0
A.10	2344572	0
A.10	2681252	0
A.10	417046	1
A.10	109977	0
A.10	1943164	0
A.10	793608	1
A.10	239198	0
A.10	1123475	0
A.10	2622163	0
A.10	308360	0
A.10	13813	0
A.10	506750	0
A.10	2551293	0
A.10	296214	0
A.10	1535041	0
A.10	1711563	0
A.10	2330307	1
A.10	1045075	0
A.10	984094	0
A.10	277017	1
A.10	2569594	0
A.10	2102589	0
A.10	1089556	2
A.10	390861	3
A.10	2690031	0
A.10	875825	0
A.10	2404755	1
A.10	592527	0
A.10	2078758	0
A.10	271629	1
A.10	2702468	1
A.10	61841	0
A.10	309330	0
A.10	540106	0
A.10	1594380	1
A.10	2780439	1
A.10	2795646	0
A.10	13363	0
A.10	2995037	0
A.10	1054237	1
A.10	309827	0
A.10	577464	0
A.10	170389	0
A.10	2634088	0
A.10	1791879	0
A.10	2740715	0
A.10	950084	0
A.10	1266753	0
A.10	1922023	0
A.10	2882536	0
A.10	157418	0
A.10	2111137	1
A.10	2034043	0
A.10	1749782	0
A.10	336330	0
A.10	2843549	0
A.10	1803747	0
A.10	347664	0
A.10	2282074	0
A.10	1884858	1
A.10	1208608	0
A.10	1566207	0
A.10	693967	1
A.10	526167	0
A.10	2671464	0
A.10	869488	0
A.10	1248686	1
A.10	1526659	0
A.10	553849	0
A.10	572555	0
A.10	1496885	0
A.10	1839208	0
A.10	2204311	1
A.10	2868818	1
A.10	2921174	0
A.10	271626	0
A.10	451462	0
A.10	2075310	0
A.10	189174	0
A.10	82620	1
A.10	1015841	0
A.10	2390089	1
A.10	1146180	0
A.10	1409151	0
A.10	932244	0
A.10	478805	0
A.10	553896	0
A.10	160358	0
A.10	2139471	0
A.10	1045642	0
A.10	1828438	0
A.10	3011089	2
A.10	2718792	0
A.10	2560843	0
A.10	2288668	1
A.10	790931	0
A.10	1916747	0
A.10	2129782	0
A.10	636493	0
A.10	1341406	0
A.10	437231	0
A.10	663122	1
A.10	1780767	0
A.10	825951	0
A.10	1354738	0
A.10	1884846	2
A.10	171092	0
A.10	829741	0
A.10	2219144	1
A.10	280134	0
A.10	415577	0
A.10	306347	0
A.10	490860	0
A.10	414217	0
A.10	112641	0
A.10	2401067	0
A.10	589213	0
A.10	233987	0
A.10	2005962	0
A.10	1935353	0
A.10	67203	0
A.10	2206279	1
A.10	2234616	1
A.10	2652809	0
A.10	1613591	0
A.10	1781969	0
A.10	2964096	0
A.10	1122338	1
A.10	1411397	0
A.10	220990	0
A.10	637530	0
A.10	452449	0
A.10	578235	0
A.10	678763	1
A.10	2357579	0
A.10	294364	0
A.10	72634	0
A.10	308358	0
A.10	769025	2
A.10	2721923	0
A.10	9409	0
A.10	2820191	2
A.10	717054	0
A.10	1857234	1
A.10	378529	0
A.10	2603130	0
A.10	756083	0
A.10	1321480	0
A.10	2550979	0
A.10	601898	0
A.10	218800	0
A.10	390055	0
A.10	2283434	0
A.10	540182	0
A.10	1321316	0
A.10	2681840	0
A.10	2206314	0
A.10	376133	0
A.10	2203944	0
A.10	368885	0
A.10	1879912	1
A.10	2291040	0
A.10	376109	0
A.10	2816913	0
A.10	2063988	0
A.10	208830	0
A.10	434501	1
A.10	2748798	1
A.10	1862505	1
A.10	191369	0
A.10	2748705	0
A.10	1089534	1
A.10	67200	0
A.10	2508827	0
A.10	1803570	0
A.10	1857577	0
A.10	10797	0
A.10	814814	0
A.10	386690	1
A.10	1733674	0
A.10	2261056	0
A.10	793622	3
A.10	2830360	0
A.10	1411856	0
A.10	2843433	0
A.10	67204	1
A.10	1554661	1
A.10	20263	0
A.10	1206205	0
A.10	1018297	0
A.10	141322	0
A.10	1347955	0
A.10	2673962	0
A.10	8350	0
A.10	1575023	1
A.10	1278670	0
A.10	2588620	0
A.10	1248806	0
A.10	5319	0
A.10	2644953	1
A.10	2505189	0
A.10	2411087	1
A.10	2221892	1
A.10	1098746	0
A.10	1633844	0
A.11	20092	0
A.11	4730	0
A.11	4723	0
A.11	2819525	0
A.11	4763	1
A.11	11079	0
A.11	17559	0
A.11	18101	0
A.11	23261	1
A.11	25681	0
A.11	26267	0
A.11	2119453	0
A.11	32839	0
A.11	37071	0
A.11	47072	0
A.11	61016	0
A.11	69549	3
A.11	69561	0
A.11	70086	3
A.11	62370	0
A.11	71553	1
A.11	72940	0
A.11	79941	0
A.11	81506	0
A.11	87057	0
A.11	86933	0
A.11	87287	0
A.11	91588	0
A.11	110780	3
A.11	116239	3
A.11	116555	0
A.11	124107	0
A.11	124298	0
A.11	134446	0
A.11	137551	0
A.11	143662	0
A.11	149818	0
A.11	156576	0
A.11	165482	3
A.11	169402	0
A.11	2627462	0
A.11	176776	0
A.11	180855	0
A.11	433457	0
A.11	186036	1
A.11	462895	2
A.11	186001	1
A.11	185998	1
A.11	186000	1
A.11	192916	0
A.11	194115	0
A.11	222482	0
A.11	228956	0
A.11	238875	0
A.11	240682	0
A.11	1269316	0
A.11	244508	0
A.11	536792	0
A.11	246655	0
A.11	247983	0
A.11	252741	0
A.11	254058	0
A.11	292403	0
A.11	294016	0
A.11	296098	0
A.11	312342	0
A.11	314285	0
A.11	314308	0
A.11	314280	0
A.11	314291	0
A.11	314279	0
A.11	314286	0
A.11	314281	0
A.11	314568	0
A.11	316092	0
A.11	317561	0
A.11	325746	1
A.11	563194	0
A.11	336382	0
A.11	340788	0
A.11	344804	0
A.11	344927	2
A.11	350058	0
A.11	353954	0
A.11	357402	1
A.11	363715	0
A.11	377959	0
A.11	385427	0
A.11	773991	0
A.11	395845	0
A.11	398090	0
A.11	406457	0
A.11	409942	0
A.11	411237	0
A.11	414476	0
A.11	769207	0
A.11	423298	0
A.11	425327	0
A.11	427576	1
A.11	631936	0
A.11	440978	0
A.11	441510	0
A.11	1851592	0
A.11	463813	0
A.11	464133	0
A.11	476223	3
A.11	476225	0
A.11	497779	0
A.11	497400	0
A.11	502660	0
A.11	529546	0
A.11	529535	0
A.11	543398	0
A.11	544140	0
A.11	550611	0
A.11	552454	0
A.11	2885229	0
A.11	568734	0
A.11	568843	0
A.11	573273	0
A.11	580321	0
A.11	580655	0
A.11	589443	0
A.11	594513	0
A.11	1846267	0
A.11	596180	0
A.11	925585	0
A.11	1845771	1
A.11	605002	0
A.11	627396	0
A.11	639628	0
A.11	643230	0
A.11	645342	0
A.11	646313	0
A.11	674614	0
A.11	689047	0
A.11	674130	1
A.11	674081	1
A.11	678204	0
A.11	683383	1
A.11	685503	0
A.11	690150	0
A.11	697756	0
A.11	705972	0
A.11	706044	0
A.11	718935	0
A.11	720820	0
A.11	720815	1
A.11	721383	0
A.11	722297	0
A.11	739179	0
A.11	744448	0
A.11	746998	0
A.11	779582	0
A.11	780984	0
A.11	781352	0
A.11	782560	1
A.11	2154179	0
A.11	810354	0
A.11	805962	0
A.11	811105	0
A.11	811114	0
A.11	830832	0
A.11	849076	0
A.11	2317766	0
A.11	851822	0
A.11	855781	0
A.11	859220	0
A.11	864757	0
A.11	878362	0
A.11	883139	0
A.11	915215	0
A.11	949053	1
A.11	924664	0
A.11	925819	0
A.11	927653	0
A.11	966117	0
A.11	966107	0
A.11	2167564	2
A.11	966826	0
A.11	967317	0
A.11	977151	0
A.11	1018858	0
A.11	1020292	0
A.11	1021698	0
A.11	1036894	0
A.11	1041958	0
A.11	1042184	0
A.11	1045070	0
A.11	1054343	0
A.11	1059022	0
A.11	1066743	0
A.11	1066776	0
A.11	1074594	0
A.11	1075655	0
A.11	1079914	0
A.11	1098731	1
A.11	1099268	0
A.11	1107578	0
A.11	1115772	0
A.11	1116472	0
A.11	1124947	1
A.11	1169925	0
A.11	1170240	0
A.11	1182765	0
A.11	1186231	0
A.11	1187324	0
A.11	1189421	0
A.11	1926173	0
A.11	1197515	0
A.11	1199938	0
A.11	1209001	0
A.11	1223919	0
A.11	1236096	0
A.11	1245675	0
A.11	1246521	0
A.11	1265892	0
A.11	1268166	0
A.11	1268781	0
A.11	1275560	0
A.11	1294060	0
A.11	1294643	0
A.11	1295361	0
A.11	1302896	0
A.11	1308631	0
A.11	1315278	0
A.11	1323665	0
A.11	1323104	0
A.11	1587492	0
A.11	1527825	0
A.11	1360649	0
A.11	1873215	1
A.11	1367461	1
A.11	1367876	0
A.11	1385078	0
A.11	1386203	0
A.11	1388450	0
A.11	1392343	0
A.11	1393797	0
A.11	1417464	0
A.11	1419889	0
A.11	1434544	0
A.11	1441893	0
A.11	1446140	0
A.11	2328208	1
A.11	1453110	0
A.11	1461423	0
A.11	1462571	0
A.11	1468750	0
A.11	1472872	0
A.11	1475876	0
A.11	1476392	0
A.11	1487968	0
A.11	1513025	0
A.11	1495393	0
A.11	1515789	0
A.11	1522650	0
A.11	1522779	0
A.11	1532776	0
A.11	1546129	0
A.11	1537030	0
A.11	1539748	0
A.11	1542137	0
A.11	1544674	0
A.11	1556894	0
A.11	1564951	0
A.11	1567795	0
A.11	1568410	0
A.11	1571285	0
A.11	1576553	0
A.11	1596919	0
A.11	1591043	0
A.11	2049197	0
A.11	1594062	0
A.11	1593402	1
A.11	1593561	0
A.11	1596360	0
A.11	1614863	0
A.11	1622456	0
A.11	1622534	1
A.11	1633829	0
A.11	1658729	0
A.11	1641365	0
A.11	1642147	1
A.11	1642171	1
A.11	1644138	0
A.11	1651204	0
A.11	1665772	0
A.11	1671462	0
A.11	1685800	0
A.11	1713070	0
A.11	1720562	0
A.11	1723672	0
A.11	1731433	0
A.11	1735183	0
A.11	1749312	0
A.11	1755894	0
A.11	1759860	0
A.11	2628418	0
A.11	1775488	0
A.11	1776801	0
A.11	1776591	0
A.11	1779616	0
A.11	1802002	0
A.11	1798442	0
A.11	1799503	0
A.11	1800714	0
A.11	1802936	0
A.11	1807513	0
A.11	1807566	0
A.11	1819624	0
A.11	1827725	0
A.11	1832654	0
A.11	1835967	0
A.11	1839431	0
A.11	1841610	0
A.11	1841706	1
A.11	1936801	0
A.11	1864744	0
A.11	1865263	0
A.11	1888971	0
A.11	1894696	0
A.11	1896595	0
A.11	2371890	0
A.11	1897166	0
A.11	1904764	0
A.11	1905488	0
A.11	1911815	0
A.11	1918866	0
A.11	1920806	0
A.11	1927587	0
A.11	1945085	1
A.11	1941140	1
A.11	1941440	2
A.11	1943957	0
A.11	1941169	0
A.11	1941413	0
A.11	1941056	1
A.11	1943538	0
A.11	1943880	0
A.11	1947514	0
A.11	1949495	0
A.11	1961529	0
A.11	1964515	0
A.11	1996399	0
A.11	2013300	0
A.11	2034408	0
A.11	2036789	0
A.11	2045176	0
A.11	2051052	0
A.11	2051407	0
A.11	2051473	1
A.11	2053147	0
A.11	2083354	0
A.11	2083926	0
A.11	2087830	1
A.11	2099571	1
A.11	2102424	0
A.11	2106548	0
A.11	2108891	0
A.11	2111630	0
A.11	2125121	0
A.11	2129222	0
A.11	2131330	0
A.11	2132701	0
A.11	2132236	0
A.11	2132428	0
A.11	2132417	0
A.11	2144499	0
A.11	2147672	0
A.11	2166290	0
A.11	2170031	0
A.11	2172136	0
A.11	2183742	0
A.11	2220776	0
A.11	2202096	0
A.11	2203023	0
A.11	2203338	0
A.11	2204206	0
A.11	2210327	0
A.11	2214741	0
A.11	2228057	0
A.11	2229971	0
A.11	2234706	0
A.11	2239363	0
A.11	2239501	0
A.11	2245403	0
A.11	2246212	0
A.11	2246491	0
A.11	2247781	0
A.11	2259514	0
A.11	2263240	0
A.11	2270804	0
A.11	2280126	0
A.11	2277132	0
A.11	2281495	0
A.11	2285800	0
A.11	2285851	0
A.11	2287497	0
A.11	2288518	0
A.11	2289057	0
A.11	2299422	0
A.11	2313708	0
A.11	2313817	0
A.11	2321092	0
A.11	2338036	0
A.11	2340438	0
A.11	2344051	0
A.11	2354058	0
A.11	2355954	0
A.11	2365400	0
A.11	2371078	1
A.11	2371039	1
A.11	2371038	2
A.11	2371976	0
A.11	2382585	0
A.11	2388269	1
A.11	2389494	0
A.11	2391656	0
A.11	2392333	0
A.11	2392362	0
A.11	2397862	0
A.11	2397746	0
A.11	2846235	0
A.11	2428066	0
A.11	2440241	0
A.11	2444434	0
A.11	2447276	0
A.11	2452713	0
A.11	2452798	0
A.11	2455606	0
A.11	2457200	0
A.11	2465396	0
A.11	2828120	0
A.11	2473113	0
A.11	2482431	0
A.11	2511063	0
A.11	2511851	0
A.11	2513196	0
A.11	2516934	0
A.11	2520048	0
A.11	2527006	0
A.11	2528365	1
A.11	2528442	1
A.11	2533008	0
A.11	2556253	0
A.11	2578802	0
A.11	2580088	0
A.11	2580387	0
A.11	2591020	0
A.11	2594820	0
A.11	2597652	0
A.11	2608610	0
A.11	2608733	0
A.11	2610258	0
A.11	2608858	0
A.11	2608578	0
A.11	2613206	0
A.11	2620942	0
A.11	2621086	0
A.11	2624552	0
A.11	2630919	0
A.11	2631690	0
A.11	2649061	0
A.11	2645545	0
A.11	2678632	0
A.11	2663985	0
A.11	2672984	0
A.11	2696155	0
A.11	2715245	0
A.11	2727202	0
A.11	2733812	0
A.11	2738725	0
A.11	2741150	0
A.11	2743713	0
A.11	2744796	0
A.11	2744790	0
A.11	2757538	1
A.11	2781558	0
A.11	2787917	0
A.11	2788094	1
A.11	2795848	0
A.11	2797838	0
A.11	2802520	0
A.11	2806283	0
A.11	2806281	0
A.11	2805828	0
A.11	2810801	0
A.11	2811601	0
A.11	2821892	0
A.11	2824356	0
A.11	2835658	0
A.11	2840025	0
A.11	2871231	0
A.11	2874905	0
A.11	2875183	0
A.11	2879831	0
A.11	2887578	0
A.11	2896622	0
A.11	2908958	0
A.11	2913775	0
A.11	2919085	0
A.11	2921301	0
A.11	2921323	0
A.11	2922313	0
A.11	2922059	0
A.11	2927961	0
A.11	2935186	0
A.11	2938337	0
A.11	2962885	0
A.11	2967605	0
A.11	2978187	0
A.11	2986700	0
A.11	2985575	0
A.11	2999242	0
A.11	3004784	0
A.11	3005847	0
A.11	3008121	0
